name,wind_mean,wind_std
0,3.7813827663204105,0.7413710099186248
1,7.983683471679687,1.0090842686085206
2,5.71990057762633,1.1207202201962965
3,5.040111860795455,0.777018835652368
4,7.526660328180018,1.1769791069883402
5,4.279210579208613,0.7122415801519878
6,5.587779055359543,1.5712458117585524
7,3.47607421875,0.6749108100699461
8,7.470707702636719,1.2084844105829913
9,3.9778156009330567,0.5050119417677621
10,5.898742409252184,0.528435518850625
11,10.036712311126374,1.2151798898591786
12,4.80942402317743,1.06777939842462
13,7.431709011729692,0.9533603450567887
14,6.849710238181938,1.6389445887602974
15,5.586466079564993,0.6600748967504504
16,3.23252857349537,0.20305233044952034
17,7.980116710157841,0.5014630445469678
18,4.747275998740842,1.0597169480671167
19,5.555381745445222,1.0560218369152763
20,4.675537787543403,1.1601083437739872
21,8.916435472892992,1.3177364671108522
22,6.280288021121405,1.0855515872596897
23,6.30525118987308,0.8939968826641507
24,3.6358042018298797,0.15889081331960755
25,3.7447258309925093,0.6334481225041744
26,7.23734404350239,0.8835068551841914
27,6.017258983547404,1.29273298741072
28,7.180481915698626,1.0338893186682285
29,4.183389007729828,0.6581612069133446
30,7.2718257444953505,0.930051146303657
31,7.61105583398847,0.7930989780733015
32,4.75431188844323,1.526571554304545
33,5.21555696980337,0.4703988687922551
34,8.264901681673729,0.9426982581774421
35,4.748565297067901,0.12230735653286355
36,5.540883070120782,1.6030651209174172
37,3.609086956894189,0.5429911367419838
38,5.9396840221477,0.807923588742175
39,8.611022760255418,0.5982666296189774
40,6.979583670079023,0.702396319006059
41,5.366203125,0.9541825642488465
42,5.730027439876958,0.9360793675317813
43,4.437349551718174,0.5024517972290733
44,5.19656086916004,0.9167653554601733
45,6.097930810702875,0.07539037161928568
46,7.846514922644705,0.09900690543107123
47,6.017175847833807,0.37415450593179267
48,8.268724622969838,1.2455821787137797
49,4.255721609933036,0.4351150732352318
50,6.193356831868489,0.35515685784650997
51,7.682332723348348,0.46162886131869696
52,3.69268131777237,0.1517523120936944
53,7.053607658987797,1.4674355851690308
54,6.090719585769747,1.2147773629301635
55,3.02871362968514,0.4786345890052276
56,4.35415974069149,0.3298636464282243
57,7.898893186559228,1.2096232287012367
58,6.4747035278867715,0.2713184752121038
59,4.352688574975775,0.9869637935557896
60,4.631556167729063,0.41782994422678976
61,4.9415018811203915,0.31908428591784516
62,5.726581761587771,0.8918548273066343
63,6.888087475393701,1.2104862785231973
64,6.00852569820374,1.1842156609274752
65,6.903981175915948,0.6120489070375602
66,5.875709005871659,1.0385049015490966
67,6.697436809539795,0.942594940108161
68,5.308920485463308,1.1875197529533525
69,4.215160432409068,0.22258066460918674
70,3.5351536458333332,0.5748710628346213
71,5.1341291900373935,1.2715543044002329
72,5.869568778197983,1.0333306123697772
73,7.952775213068182,0.08384267318276602
74,7.608066154414399,0.9615564816863575
75,4.367086622450087,1.078644584825395
76,6.342672741366732,1.7063078246468186
77,4.860469974029291,0.3528400804755842
78,4.928088544185203,0.7065709612394553
79,7.415614120523872,0.4694264953597293
80,7.1988038945018795,1.4456589083027294
81,7.553939475152726,0.19271793778154309
82,9.092330386513158,1.2132347917973605
83,3.906831815645292,0.7570402328103323
84,6.279411451227831,0.9802671704180846
85,4.972686584105712,0.537945695910422
86,4.097965604026846,0.9407940037749725
87,4.860968805128528,1.2712546890183256
88,7.833433620054714,1.7214434443199398
89,6.544276515741895,0.7073033580317605
90,7.028082953559028,0.28219717134587147
91,7.349282352686808,1.063386905052066
92,5.57001222882952,1.6396044937851204
93,8.459165276687598,1.0554059627642447
94,7.785682252548283,0.9024251160848804
95,7.984074457250412,0.30765414943603575
96,7.307005140516493,1.724470227904132
97,4.173960679879218,0.49950292410550656
98,7.655501787935323,0.5924772636717791
99,7.287221849291591,1.2741046840239565
